sku,segment,category,distribution_center_id,cost,retail_price,name,brand,department,id
700BD04BFF3C163BA03A7C2AC16BB560,Luxury,Pants,2,45.884789110391438,108.98999786376952,Waterproof ECWS Pants,Brand 460324,Men,22249
F4C4834EB2C9877C8846743C0FE96B1C,Luxury,Pants,2,28.4950008392334,56.9900016784668,Coyote Poly / Cotton Ripstop TRU Uniform Pants,Brand 460324,Men,22640
85BA19084919B81731AAE4EDCF6C5181,Luxury,Pants,2,16.111260840670916,33.9900016784668,100% Cotton Rip-Stop BDU Pants,Brand 460324,Men,21785
5EDD7A7C6DC18A9DAEC4E9F57D516D87,Luxury,Pants,2,27.084148690639442,64.949996948242188,Black H2O Proof ECWCS Pants,Brand 460324,Men,22336
46CA21DBD421969E00792C3CAE595065,Consumer,Pants,2,30.39600004255772,68.0,Reserve Slim Fit Pant,Brand 543649,Men,22389
D3D9022EEA71CF2692909471BC947301,Consumer,Pants,2,30.008000068366528,62.0,Toil Straight Slim Fit Pant,Brand 543649,Men,22571
39F3A91F7DEF5376B696F85CCDE52382,Consumer,Pants,2,34.1989690855506,67.989997863769531,Reserve Twill Straight Slim Fit Pant,Brand 543649,Men,22450
DAD607BDFBEE2DE4CB4086BCD173758C,Consumer,Pants,2,23.760000072419643,54.0,Toil Slim Fit Pant,Brand 543649,Men,22569
D710C019BC0DB2D7334B7FBFCDB5E171,Specialty,Pants,2,14.235549937474357,31.989999771118164,Fashion Stylish Designed Chinos Straight Slim Fit Trousers Casual Long Pants,Brand 545741,Men,22142
3AA032C050C662B5A61369EEA82681C1,Luxury,Pants,2,21.472000077366829,44.0,Charcoal Pleated Slacks,Brand 592613,Men,22360
1B9FF04EF832682D4712ECE27487F84E,Specialty,Pants,2,21.450000070035458,50.0,Contender Pant,Brand 599090,Men,22402
C66F374E0826C14BC9D4202012B20068,Luxury,Pants,2,24.720999985933304,59.0,Core Collection TS Twill Pant,Brand 600834,Men,22391
9DE877106E8AF0BC028F97B4728A3069,Luxury,Pants,2,25.66065076089874,58.9900016784668,Core Collection Slim Straight Chino Pant,Brand 600834,Men,21979
29D1165B61EF7DC62CECF00EA22B1D93,Luxury,Pants,2,31.312000036239624,76.0,Vintage Field Cargo Pants in Dark Charcoal,Brand 600834,Men,22169
F0D65C0D56A5C7FF1C5BD9F9909F1C54,Luxury,Pants,2,56.024999879300594,135.0,Whitfield Pant,Brand 679594,Men,22399
F3E03B54A1B603F4CE5F16F1F84890AC,Luxury,Pants,2,42.7200000397861,89.0,Basic Pant,Brand 679594,Men,22282
A74E88CFC53686CE828FB037D0F2041E,Luxury,Pants,2,36.668000042438507,89.0,Heritage Fit Pant,Brand 679594,Men,22071
3FDE502AA65E2CE159A2A255AC96F632,Luxury,Pants,2,48.118000037968159,98.0,Relaxed Fit Pant,Brand 679594,Men,22523
539F0FF3170030C9AE2C23096A4B9B10,Consumer,Pants,2,17.936100375661255,40.950000762939446,Inertia Peak Pant,Brand 780296,Men,22683
CCD43CB64DE7978AF1366C557AA0393F,Consumer,Pants,2,46.84400001168251,98.0,Ziwa Convertible Pant,Brand 789765,Men,22466
96CEC5644D44399A12587A6DA04408EB,Consumer,Pants,2,43.85699999704957,99.0,Insect Shield Ziwa Convertible Pant,Brand 789765,Men,22372
A3D102CBBB0C4B3B8F0F4BCAC52072E6,Consumer,Pants,2,33.525000046938658,75.0,Nio Amphi Regular Length Pant,Brand 789765,Men,21818
8D618F48515500CD702CC305EE80ACF1,Specialty,Pants,2,15.120000014081596,31.5,Vintage Paratrooper Fatigues Brown Cargo Pants,Brand 799920,Men,21849
7ACD475A79343E57E8E633873DB3C04F,Specialty,Pants,2,15.300500061362982,35.5,Camouflage Cargo Pants Tiger Stripe Camo Vintage Fatigue Pants,Brand 799920,Men,22145
E0908A66106A8ECC4D2EDA89DF820A98,Specialty,Pants,2,15.575000043027105,35.0,Camouflage Pants City Camo Vintage Paratrooper Fatigues,Brand 799920,Men,22321
649E7BD4FA544F1D97CC28AEAB64CDC5,Consumer,Pants,2,37.496000058948994,86.0,David Pant,Brand 816019,Men,21690
C92E246CB8B8116A8760A8515CF1C493,Consumer,Pants,2,33.744000010192394,76.0,Raul Chino Pant,Brand 816019,Men,22304
803815BBE0F321B3E4476F9AF5FBE16F,Consumer,Pants,2,73.0971487441821,159.94999694824219,Bunkhouse Trouser Pant,Brand 873055,Men,22284
24402D5EE440A37F41903DA55BE81848,Consumer,Pants,2,100.1749488762796,199.94999694824216,Lightweight Pants,Brand 873055,Men,22380
192134AA19BAA78B8B2A5718A868412B,Specialty,Pants,2,25.578000087291,58.0,The AG Chino Pants in Navy Blue,Brand 908580,Men,22660
ACAF560F85092AC1E43B57340FD30D8D,Specialty,Pants,2,25.606000021100044,59.0,Chino Pants Khaki,Brand 908580,Men,22592
EC812841D1158CCC7D47278DC75F65CC,Consumer,Pants,2,12.200000043958426,25.0,Lowcard Cord Pant,Brand 943868,Men,22165
B8306D1178A93955F70597D4DD2D06E9,Consumer,Pants,2,30.300000160932541,60.0,Hacienda Dart Pant,Brand 943868,Men,22167
DA8BC789C7582001A3D883D8120179F5,Consumer,Pants,2,15.86871077187449,36.9900016784668,Flat front heather dress pant,Brand 960365,Men,22692
64CD897EFD43C51DF40B76102911FE53,Consumer,Pants,2,12.669119717185495,29.8799991607666,Back Elastic Flat Front Casual Pant,Brand 960365,Men,22528
927A76A0841CBED3EE15F5F1A3A25898,Consumer,Pants,2,33.440000116825104,80.0,Training Pant,Brand 989177,Men,21790
67ED992A321BCCB166B8C25AD190F33C,Specialty,Active,2,19.496100777512048,49.9900016784668,Heavyweight Full Zip Hooded Sweatshirt Thermal Lining,Brand 039930,Men,18739
1C94D7EE62364576F2F61996170FE903,Consumer,Active,2,10.075000021606684,25.0,Heather Solid Pique Polo Shirt,Brand 188455,Men,18453
EDB2698FF1122B6E0691087C4B5A43A3,Consumer,Active,2,9.4750000163912773,25.0,Performance Pique Zipfront Polo Shirt,Brand 188455,Men,18454
9D5A76DF25154FF39E7052FA9C3234A6,Specialty,Active,2,16.241520003091097,43.6599998474121,9 oz. 50/50 EcoSmart Open-Bottom Pants,Brand 221650,Men,18562
3CDACDBA0A3E4BF931FBE577EE4F94F7,Specialty,Active,2,10.750000039115548,25.0,Intent Short,Brand 221650,Men,18102
8C6883DCCF708D874A324DC762133C1D,Specialty,Active,2,10.175000037997959,25.0,Double Dry Eco Training Tee,Brand 221650,Men,18727
15B3CC9BB49F2B301401591D1B394EF5,Specialty,Active,2,16.77941987379819,44.389999389648438,50/50 Hood,Brand 221650,Men,18413
F300F602B2D8163070642579D398466B,Specialty,Active,2,10.284810058450848,26.170000076293945,Reach Performance Fleece Pant,Brand 221650,Men,18458
E43AC54A6FAA8A2215D6E3F36F20F289,Specialty,Active,2,24.418000106466931,58.0,Super Hood Full Zip,Brand 221650,Men,18770
17BFC1D7C4DAD1D69CF2A78825516205,Specialty,Active,2,14.554000049829485,38.0,Retro Pull Over Hoodie,Brand 221650,Men,18735
58F170C366F582DBA770B94119F6099A,Specialty,Active,2,9.8440000498667377,23.0,Jersey Pant,Brand 221650,Men,18052
4198F9D67624156E01306D74490FFF41,Specialty,Active,2,30.020000107586384,76.0,Reverse Weave Closed-bottom Sweatpant,Brand 221650,Men,18445
7578C59FE5938A5955A73867D20D4809,Specialty,Active,2,6.2825998588815324,14.149999618530272,6 Pack All Sport Tube Sock,Brand 221650,Men,18629
FF5B376F952246BD12B516E765403906,Specialty,Active,2,19.306000061333176,49.0,Reverse Weave Open Botton Pant w/ Pockets,Brand 221650,Men,18443
5F75E8EEA894213D75A7C471116A3378,Specialty,Active,2,8.5000000335276127,20.0,Rugby Short,Brand 221650,Men,18134
CEA7785B31F6A028BFA54AF07D6F79CE,Specialty,Active,2,9.0204601866313823,20.180000305175781,Closed Bottom Jersey Pant,Brand 221650,Men,18197
FB4D518989BDEAE9784D99C398F86F1F,Specialty,Active,2,15.551770094844995,38.590000152587891,Eco Fleece Crew Sweatshirt,Brand 221650,Men,18081
DA7CDA585DCC405BD9E86EE7A510FC67,Specialty,Active,2,13.824000060558321,32.0,BACKCOURT DOUBLBE DRY SHORT,Brand 221650,Men,18791
216A737F80D34972ED2B1A4C4D876B3A,Specialty,Active,2,8.0640000700950623,21.0,Double Dry Fitted Short,Brand 221650,Men,18683
9C6EBBA8AC5389AED2BEDA98D31E91AF,Specialty,Active,2,11.475000064820051,25.0,Double Dry Fitted Tee,Brand 221650,Men,18338
2FEFC978E8573441BB22120ECC62AC7D,Specialty,Active,2,40.9940001964569,103.0,9.7 oz. 90/10 Cotton Max Sweatpants,Brand 221650,Men,18124
C2EB37B956B91D3D3A3D12BBA1531CBA,Specialty,Active,2,12.124000057578089,28.0,Eco Relaxed Band Pant,Brand 221650,Men,18188
8480CE3751484EF6EA7471AD04EAA9A7,Specialty,Active,2,7.8167697817678734,19.889999389648441,Jersey Tee,Brand 221650,Men,18110
05B021AB5BF481558D40AC9CC81D95E5,Specialty,Active,2,8.25586993689753,19.989999771118164,Open Bottom Pant,Brand 221650,Men,18179
FF2D0926D6B07FF0179183A9D687989E,Specialty,Active,2,11.136000037193298,24.0,Demand Tee,Brand 221650,Men,18536
EA117E04C1DE4ADA7BE71108CFFE3651,Specialty,Active,2,6.6640000157058239,17.0,Jersey Ringer Tee,Brand 221650,Men,18254
70E5F57F75C29B0811AA98799BB0A61F,Specialty,Active,2,9.39861012322396,24.930000305175781,50/50 Fleece Crew SS,Brand 221650,Men,18256
7EE3170AAB43F310E02425AD984B3D86,Specialty,Active,2,15.408000078052282,36.0,Caliber Pant,Brand 221650,Men,18519
8286A932FDC96DC15D69FEDAD733E501,Specialty,Active,2,11.760000050067902,28.0,Open bottom sweatpants with pockets,Brand 221650,Men,18650
C5E4A3D4256265592A3E0C0831ED82BD,Specialty,Active,2,15.829599511587617,42.099998474121087,Eco Fleece Pullover Hoodie,Brand 221650,Men,18088
2635749C5721BB3D5021CE2144CA0146,Specialty,Active,2,10.976000025868416,28.0,Open Bottom Pant,Brand 221650,Men,18131
4147BB2FDD45A6A4E0876F7D5F12F0C2,Specialty,Active,2,9.4000000506639481,20.0,Double Dry Fitted Muscle Tee,Brand 221650,Men,18484
28DCEE36DDC3665D679C5E8372568A31,Specialty,Active,2,7.7350000329315662,17.0,Cap sleeve raglan tee,Brand 221650,Men,18278
225325A0029A6046CC81731AC8BEC58F,Specialty,Active,2,12.009799883882328,29.149999618530277,Competitor Compression Tee Slate Gray Heather S,Brand 221650,Men,18470
CA9EAC0C76DE0CAB71D5B50951FE4C5F,Specialty,Active,2,9.15200003515929,22.0,Long Sleeve Tee,Brand 221650,Men,18113
81A1E36D1D8C565E1554959779CE2AAD,Specialty,Active,2,36.841859270085912,88.989997863769531,Double Dry Performance Fleece Hoody,Brand 221650,Men,18440
94133569FA68CDAC680ED55B978DDB39,Specialty,Active,2,16.65000057220459,44.400001525878906,Double Dry Training Tee,Brand 221650,Men,18063
C2B8EBBDE383625A81BA05A0F7B7192D,Specialty,Active,2,10.87200003862381,24.0,Double Dry Training Muscle Tee,Brand 221650,Men,18103
94C8E4495D11846B18DD44998EED4968,Specialty,Active,2,9.984000086784361,26.0,Double Dry Training T-Shirt,Brand 221650,Men,18072
A1C7060E48B086DFF8F6E99ABBFB181F,Specialty,Active,2,33.476279328690168,89.989997863769531,90/10 Cotton Max Quarter-Zip Hood,Brand 221650,Men,18710
A6EEA5AA95CC31102AB50D87B12CCDE0,Specialty,Active,2,15.238000091165304,38.0,Cold Weather Compression Mock Neck Tee,Brand 221650,Men,18588
0DACFF7F88D2EFE2D6190327CA13D283,Specialty,Active,2,10.214069938320964,25.989999771118164,Jersey Short,Brand 221650,Men,18109
29EB72AF70B45EA8994B6D0256B1B97F,Specialty,Active,2,8.060000017285347,20.0,Demand Muscle Tee,Brand 221650,Men,18208
409072CB60E202D2797A91E395909240,Specialty,Active,2,6.6560000255703926,16.0,Jersey Muscle Tee,Brand 221650,Men,18153
7A6B3E0E06F590735DA57D63D5040639,Specialty,Active,2,10.948000073432922,28.0,Lacrosse Short,Brand 221650,Men,18543
A50303D16C89E22C53D45BD5B9FD888B,Specialty,Active,2,135.8117847358277,293.32998657226562,Double Dry Classic Fleece Full Zip Hood,Brand 221650,Men,18612
887D5EBD12E5986BBA47C292FDBC4DA3,Specialty,Active,2,31.21553920993864,69.989997863769531,Cotton Max Pants,Brand 221650,Men,18192
D7C3F8DEE9F1CE4C631160E82F1EC938,Specialty,Active,2,18.501999720700084,42.049999237060554,50/50 Full Zip Hood Jt,Brand 221650,Men,18694
AFF2ECE53FB372E0A4CBE56C479918C4,Specialty,Active,2,11.9758201181221,30.090000152587887,Long Mesh Short With Pockets,Brand 221650,Men,18049
29CA4857BF71DF0816CAE995E9EE02FE,Specialty,Active,2,6.1345199027951054,14.069999694824221,3 Pack Quarter Sock,Brand 221650,Men,18232
8E8A773DBF9524B9C37C127D50EC4D26,Specialty,Active,2,7.125,19.0,Polyester Elastic Waistband Mesh Short,Brand 221650,Men,18467
675E652A358F53F87A3F89C06A6E8692,Specialty,Active,2,24.976000130176544,56.0,Super Hood Pullover,Brand 221650,Men,18608
92E6E39AA562727FA1F68D0F48649BE8,Specialty,Active,2,18.250180473573209,41.290000915527344,Double Dry Knit Training Pant,Brand 221650,Men,18268
DFDB149B80F0B5E156F6EBD86CD577FC,Specialty,Active,2,11.450000014156103,25.0,Demand Short,Brand 221650,Men,18513
D805F6B15EDB8BCEAF116526FAD1609C,Specialty,Active,2,13.413400193399193,28.600000381469727,50/50 Fleece Open-Bottom Pants,Brand 221650,Men,18292
CDA79CEF5B3D69E47BF881153DE40AE2,Specialty,Active,2,16.561200720000272,44.400001525878906,Double Dry Training Short,Brand 221650,Men,18070
AEA93B39FBF6AF64F5785C9514C1EF39,Specialty,Active,2,25.086139171541333,64.989997863769531,90/10 Cotton Max Crew,Brand 221650,Men,18333
6627A69DBC37004E43FE0E1B18086F3A,Specialty,Active,2,29.779229220536049,78.989997863769531,90/10 Cotton Max Pullover Hood,Brand 221650,Men,18297
E41CA9097B60BDB7C752D6D8867781A8,Consumer,Active,2,30.271489324478647,75.489997863769531,11 oz. Pigment-Dyed Fleece Crew,Brand 231157,Men,18397
51516CA3355DDD1669176F3C766FF881,Consumer,Active,2,28.570500826265665,63.4900016784668,11 oz. Pigment-Dyed Ringspun Cotton Boxy Crew,Brand 231157,Men,18364
160288422ABCFCDF9437B3F0157F5A4F,Specialty,Active,2,4.5953999036461113,9.9899997711181641,Diabetic ankle socks,Brand 253330,Men,18589
F261BD4569F4C48CD8C39D7429C47757,Consumer,Active,2,4.9245000053197145,10.5,Mustache Socks,Brand 377249,Men,18701
53A321A3DD5FEC15174C52ABC7DCA46A,Consumer,Active,2,5.6114801345658316,13.720000267028809,Chains Socks,Brand 377249,Men,18714
CE9D84D48B2448B7E7C4BAC79F5A7BD9,Specialty,Active,2,83.070000358857214,195.0,Alibi Pants,Brand 386060,Men,18787
39B7696525C15AB11F34386E3AE943AE,Specialty,Active,2,10.407319854572712,23.979999542236328,Ankle 6-Pair Socks,Brand 416641,Men,18590
B2F71E709EFF7ED487160747496FC207,Consumer,Active,2,16.450000088661909,35.0,Recovery Graduated Compression Sock,Brand 495596,Men,18312
EEF83DA5F4BF1168B71BAEC76E8D17CB,Consumer,Active,2,8.18000003695488,20.0,Ski Zone Sock,Brand 495596,Men,18707
24FE91F875B9F7869F22E3B69F150AF6,Consumer,Active,2,35.760000199079514,80.0,Knit Crew Neck Sweatshirt,Brand 553685,Men,18234
F8F6B523BA28DCC12B82576B0D694D18,Luxury,Active,2,26.841000158339735,69.0,Split Tek Zip Up Hoodie,Brand 600834,Men,18737
681EDCA905F93D0D1DDD5F82B0385BAE,Luxury,Active,2,25.735320906795863,54.9900016784668,Pullover Hoody,Brand 600834,Men,18149
89DA20A8A13C626A8D548921EFAB2754,Luxury,Active,2,24.576000213623047,64.0,Core Collection Pullover Hoodie,Brand 600834,Men,18620
83BDD5A91E556CA3B57AAFAB83EE8EF5,Luxury,Active,2,2.130000009201467,5.0,Crew Sock,Brand 600834,Men,18719
C0EF730F5D58968AB89957D008952474,Consumer,Active,2,15.01500004902482,35.0,Recovery Graduated Compression Socks,Brand 633415,Men,18246
160743788AA7329FE5EBD7D19383E361,Consumer,Active,2,16.100000031292439,35.0,Graduated Compression Performance Patented Recovery Socks with Dry Stat,Brand 633415,Men,18120
F743456C2E829C48B24C85EBD8024EBA,Specialty,Active,2,24.026469863469448,54.729999542236328,Fly Pant,Brand 682510,Men,18414
BD11474C79E4222D48E8C1521F8D4E3B,Specialty,Active,2,22.05725073421933,53.150001525878906,Stripe Crew Shirt,Brand 682510,Men,18379
E8A079D6A3DBABC7BCFA0047F63E475C,Specialty,Active,2,39.103350782276685,91.1500015258789,Warm Pant,Brand 682510,Men,18502
4191992C18A06A78886B230886197D9B,Specialty,Active,2,39.534321147911562,87.080001831054688,Ice Crew Shirt,Brand 682510,Men,18476
4186B8943907012BD947930996FE9051,Luxury,Active,2,5.5799999548867341,13.949999809265137,Hiking Ultra Light Mini Socks,Brand 711902,Men,18211
F2853E5DE732DF8A70C4CA081FC81119,Luxury,Active,2,8.6583003754101711,19.950000762939453,Hiking Ultra Light Crew Socks,Brand 711902,Men,18125
AE881D2B0C249BE429F54D61825D5F3F,Luxury,Active,2,49.280000291764736,110.0,Toe Sock Micro,Brand 711902,Men,18586
C187BF76C5A82332E5F2B2A0E6DE02B6,Luxury,Active,2,7.09686023215145,16.020000457763672,Walking Light Mini Crew Sock,Brand 711902,Men,18658
26CF85FBD6B5E6023FAC42EC39312A51,Luxury,Active,2,8.9037503593694431,20.950000762939453,Ski Racer Sock,Brand 711902,Men,18477
4BDEF5FB6BA59B1BFE0DB68275C452AB,Luxury,Active,2,9.5859601108589754,21.590000152587887,Heathered Rib Socks,Brand 711902,Men,18093
ABFD676AD3A01F1E8860FECFF9F5B8E0,Luxury,Active,2,14.568659492546839,35.189998626708984,Ski Ultra Light Sock,Brand 711902,Men,18220
5A45D7BAE2D4D07061D3E882475B049B,Luxury,Active,2,21.552000045776367,48.0,Microweight Boxer Brief,Brand 711902,Men,18324
314BAE787BBDE4C246D44AE5994585EE,Luxury,Active,2,15.445650368197263,37.950000762939446,Run Graduated Compression Ultra Light Socks,Brand 711902,Men,18388
8288EB462E80418E70A393D245A984CE,Luxury,Active,2,49.825469209297296,109.98999786376952,Midweight Bottom,Brand 711902,Men,18177
CBC141ED137320ABB0EC1E22A4319840,Luxury,Active,2,51.115739310782622,119.98999786376952,Lightweight Zip T,Brand 711902,Men,18323
E7803C8C6041D459FE3D7DB32AF97830,Luxury,Active,2,9.70530032942146,25.950000762939453,Ski Medium Sock,Brand 711902,Men,18108
00A59BA9FB2B36CF6B940130AA4361A4,Luxury,Active,2,46.796099461888517,119.98999786376952,Midweight Crew,Brand 711902,Men,18160
8285BECB29953A330876E9A606AC81D4,Luxury,Active,2,12.579000373989343,29.950000762939453,Ski Light Sock,Brand 711902,Men,18377
41B182CDE0C7B7EFE3545795C447BBC5,Luxury,Active,2,30.525000113993883,75.0,Microweight Bottoms,Brand 711902,Men,18483
84B30FFE622E26FDC1E92969E4E874CC,Luxury,Active,2,35.700000151991844,85.0,NTS Microweight Zip T,Brand 711902,Men,18662
BD6A06F41BAE67BE959E5B44ADDC880F,Luxury,Active,2,46.965729308272223,109.98999786376952,Lightweight Crew,Brand 711902,Men,18331
BBA6B05D1CCC600884C67191B2F636B6,Luxury,Active,2,55.89570256544576,129.99000549316406,Midweight Zip-T,Brand 711902,Men,18359
EB98676E8EE16ADCE38796051A5CC7FF,Luxury,Active,2,50.335560534569034,112.86000061035156,Granite Creek Crew Neck Sweater,Brand 711902,Men,18314
B10ACEF62A5C13B2FFA3494FE5A2DAB5,Luxury,Active,2,8.5685503507524743,20.950000762939453,Toe Sock Micro Socks,Brand 711902,Men,18665
D5095748FBFEBC4B9F93391EC93F1F8C,Luxury,Active,2,57.880698813083768,149.94999694824219,Midweight Funnel Zip,Brand 711902,Men,18430
4C21C9D351543562AF3562A7ADD8685F,Consumer,Active,2,13.237900387203696,29.950000762939453,Flex Fleece Zip Hoody,Brand 719546,Men,18575
E55CD172D1B96493A80F62C60439FCE2,Consumer,Active,2,2.8210000144317746,6.5,Triple Stripe Sporty Knee High Sock,Brand 719546,Men,18229
8D55CEBC8CCAF300C70DDAB9D3F372A7,Consumer,Active,2,14.980000075884163,35.0,BugsAway Chas'r Short-Sleeve Tee,Brand 789765,Men,18523
866E6279BAF83A10E3BF47D194D80A3D,Consumer,Active,2,7.4573099581585822,16.909999847412109,Purdom Vented Hiker Sock,Brand 789765,Men,18528
DB26E13993DED091659FB06A0700B8B4,Consumer,Active,2,38.412000026553862,99.0,BugsAway Ziwa Convertible Pant,Brand 789765,Men,18438
0C7428CF58F0F3904634FAB419D326E2,Consumer,Active,2,24.75000006146729,55.0,Exo Dri 1/4 Zip Tee,Brand 789765,Men,18437
9EBD41E6CBC1E14780805F6FC0D65867,Consumer,Active,2,8.8200000301003456,20.0,Give-N-Go Sport Brief,Brand 789765,Men,18173
29AD35CC34DBEB1796CC55E2DBE7DC13,Consumer,Active,2,23.045000095735304,55.0,Sol Cool Long-Sleeve Crew Tee,Brand 789765,Men,18747
F7C4382EF2ABD84BBE5297F34F5E3AE4,Consumer,Active,2,11.850000042468308,30.0,Give-N-Go Aztec Boxer,Brand 789765,Men,18383
FB1F13DF81C7BEE04D8A083204858880,Consumer,Active,2,11.880000047385693,30.0,Give-N-Go That's Fly Boxer,Brand 789765,Men,18370
A448D243623481D4C7347AF46753217E,Consumer,Active,2,44.451000094413757,99.0,BugsAway Halo Check Long Sleeve Shirt,Brand 789765,Men,18602
5B685C54B72BAC34E7B56FEB9F7BE2C5,Consumer,Active,2,41.3820001676213,99.0,BugsAway Halo Long Sleeve Shirt,Brand 789765,Men,18482
5C268BEAEAED497F6D7B38ED84745895,Consumer,Active,2,15.086000066250564,38.0,Give-N-Go V Underwear,Brand 789765,Men,18171
D05C25E6E6C5D4898161E0AAF700D9C7,Consumer,Active,2,10.470809947597152,24.989999771118164,Give-N-Go Brief,Brand 789765,Men,18112
55E5884874635CE401CADC130EBFF061,Consumer,Active,2,22.800000011920929,50.0,Exo Dri Long Sleeve Crew,Brand 789765,Men,18390
821E779CFA8E08B266028C1955CF8AB7,Consumer,Active,2,17.366000086069107,38.0,Give-N-Go Tee,Brand 789765,Men,18178
6A70A091E469207C3709CE5F014F9F8B,Consumer,Active,2,21.200000098906457,50.0,Sol Cool Short-Sleeve Tee,Brand 789765,Men,18633
21E5AABEB70E72791CCDC1F2D5CC6F14,Consumer,Active,2,8.6680000275373477,22.0,Purdom Hiker Sock,Brand 789765,Men,18687
A85DFCDC20A09F0A5D1799D902D1CE94,Consumer,Active,2,28.340000165626407,65.0,Reef Runner Lite Long-Sleeve Shirt,Brand 789765,Men,18548
E52C9599EA82E008745896110BA2804A,Consumer,Active,2,18.405000083148479,45.0,Exo Dri Tee Shirt,Brand 789765,Men,18286
075A0FEE1CE99F7DC3290A44D32089BF,Consumer,Active,2,38.665000144392245,95.0,Ziwa Pant,Brand 789765,Men,18596
35EBD81D922E78AA7A2645C737181FA2,Consumer,Active,2,14.54859078985438,32.9900016784668,Give-N-Go Boxer,Brand 789765,Men,18065
D0AAF39F31AED7D7BEC1137E15D335B6,Specialty,Active,2,11.212519879724384,29.979999542236328,Performance Long Sleeve Mock,Brand 880511,Men,18704
E33BDF729E96E6DE85B6FFA555FF59DB,Specialty,Active,2,25.355000160634521,55.0,Flat front solid short,Brand 880511,Men,18758
4C162E5ABD1D3789A24748C17C86D42F,Luxury,Active,2,27.277250463269649,59.950000762939446,Compression Ski Socks,Brand 965963,Men,18547
0EDA666A2704EFC2E5B37DD165607C0F,Consumer,Active,2,30.480000078678128,80.0,Training Pant,Brand 989177,Men,18577
4CA7D70E2D683B8F4930DBFB1AF37282,Luxury,Shorts,2,18.159999996423721,40.0,Plaid Print Pant,Brand 037993,Men,23529
468171C825C02408CC99935447C785A5,Specialty,Shorts,2,11.755099893210083,23.989999771118164,Industrial work short,Brand 039930,Men,23423
4DAC9D9B526CDBEA9414EF6408FDE364,Luxury,Shorts,2,23.280000016093251,48.0,Burnout Fleece Victory Short,Brand 087822,Men,23459
5735438D64589C7672B1B246CC3B2B24,Luxury,Shorts,2,23.7762003527388,49.950000762939446,Rogue Shorts Black,Brand 102984,Men,23575
0FFE307EC3F26D62D232EA89DB06028F,Consumer,Shorts,2,9.24685989012882,17.989999771118164,American Jeans Lounge Short,Brand 219275,Men,23415
7F9F1C8D90C069F16DC638B529BA03BA,Consumer,Shorts,2,26.482500007376075,49.5,Weekend Short,Brand 302036,Men,22982
85AF8C9CA93C1E7D8EBEABDAA8575477,Consumer,Shorts,2,22.621499927714467,49.5,969 Core Short,Brand 302036,Men,22973
9AC99AA820030753F4101F35DE5CE163,Luxury,Shorts,2,19.294119426687359,40.279998779296882,Summer Cargo Short,Brand 307232,Men,23067
A78F38F1D46F350BA1B7685B57D15BE3,Luxury,Shorts,2,18.813749977853149,36.25,Positano Bermuda,Brand 307232,Men,23018
1E59F45F6D7B5E24C95DCE83C0A1A8D4,Luxury,Shorts,2,21.963499656260009,40.299999237060554,Malibu Bermuda,Brand 307232,Men,22808
31DF640A39AF675EAE099E0D9ACE7EA1,Specialty,Shorts,2,33.344999891705811,71.25,Stretch cotton short,Brand 311590,Men,23467
DDCD0C0F094CD80726FD6D6567A1A01B,Luxury,Shorts,2,18.5125798758623,34.409999847412109,100% Cotton 8 Pocket Cargo Shorts,Brand 391542,Men,23374
FC05A696EDC4FA925284853AC123C69E,Specialty,Shorts,2,32.929019671823383,59.979999542236328,Gellar Fatigue Chino Cargo Shorts Gray,Brand 416641,Men,23216
5A5766DD9760BFBFB73BFB50A66AE53D,Specialty,Shorts,2,32.960581639511588,69.9800033569336,Walk Golf Shorts Yellow,Brand 416641,Men,23101
E4237E370757C161A7804A217DB3D759,Specialty,Shorts,2,34.010281601229011,69.9800033569336,Walk Golf Shorts Red,Brand 416641,Men,23102
3F566D40129873E5C1FCCEDE4A4E0A92,Specialty,Shorts,2,35.829761726049483,69.9800033569336,Cargo Shorts-Blue,Brand 416641,Men,23244
92BA85464FAFD01AB6A82DBFE8D6F40B,Specialty,Shorts,2,9.6659098761418463,18.989999771118164,Cargo shorts in blue and yellow plaid.,Brand 416641,Men,23362
6A8CEEEFA2C42B104A67547EFBE79C9D,Consumer,Shorts,2,18.75900002382696,39.0,Toil Short,Brand 543649,Men,23522
A40DD893C0C55A729D56D7B96C2D1963,Consumer,Shorts,2,23.500000033527613,50.0,Thompson Short,Brand 543649,Men,23550
3B0D4794B8FFC47EE0A61CDAAADA3224,Luxury,Shorts,2,28.926150446130336,55.950000762939446,Core Collection TS Chino Short,Brand 600834,Men,23210
9D4AB7E058D08362D5AFD12B6D4E146C,Luxury,Shorts,2,30.8898004120782,58.950000762939446,Core Collection Classic Cargo Shorts,Brand 600834,Men,23510
5F65E12A53C282C15A9B8188DB4F7D1F,Luxury,Shorts,2,29.027999977581203,59.0,Core Collection Classic Cargo Short,Brand 600834,Men,22876
89588ADB3079C3445D0DA2882399365D,Luxury,Shorts,2,19.269899117311841,35.099998474121094,Core TS Chino Shorts - Navy Blue,Brand 600834,Men,23346
909BA8DFDAA6EAD78161B58F48B4DD12,Luxury,Shorts,2,31.269999960437417,59.0,Core Classic Cargo Walkshort - White,Brand 600834,Men,23205
73ED442A8EAFBB129543B88781C73B74,Luxury,Shorts,2,27.099160769827808,55.9900016784668,Core Collection 5 Pocket Shorts,Brand 600834,Men,23558
